Timestamp,SinceStart,X,Y,Theta,VelocityX,VelocityY,VelocityTheta,StoneInRobot,StoneClamped,TryingToDeposit,ArmIsHome,ArmIsDown,ArmIsOut
17:32:08.155,124.0,9.00901866165,111.00490315884466,4.375866885007278E-4,5.699408836433819E-9,7.022544293799117E-8,2.7683208713545815E-13,false,false,false,true,false,false
17:32:08.221,190.0,9.021040222399044,111.01249617322502,0.0021879334425036387,0.0,0.0,0.0,false,false,false,true,false,false
17:32:08.289,258.0,9.096157616545984,111.02301181319748,0.0052510402620087335,0.9108629288729051,0.04972942070722154,0.05304043978312315,false,false,false,true,false,false
17:32:08.364,333.0,9.330264360601602,111.07087436485232,0.013127600655021832,2.688465446847105,0.2552533129831577,0.09212325442580711,false,false,false,true,false,false
17:32:08.438,407.0,9.73174341644648,111.15787701258803,0.019253814294032025,5.22773991358597,0.9225597639246141,0.1375269076993955,false,false,false,true,false,false
17:32:08.529,498.0,10.65222259277066,111.26447999635994,0.045946602292576424,8.68360648857712,1.048996192155617,0.27636976327742163,false,false,false,true,false,false
17:32:08.687,656.0,13.358178305676589,111.85583611416632,0.12383703284570599,15.5400973751467,2.520919681923096,0.4740516215598441,false,false,false,true,false,false
17:32:08.758,727.0,15.006588858215839,112.33281155994393,0.17240915526928674,22.201576810260736,5.450545916557895,0.6333473741774234,false,false,false,true,false,false
17:32:08.832,801.0,16.938790222520982,113.00407071862801,0.22973301146288208,25.972980724339095,8.985196821296526,0.8111384892497784,false,false,false,true,false,false
17:32:08.899,868.0,18.826317650149804,113.7641825194051,0.28311858745997087,27.850703301448704,11.724750267281713,0.7293113161134479,false,false,false,true,false,false
17:32:08.969,938.0,20.940926493329027,114.68983892266802,0.34131761703056773,30.089895521139518,12.597059341952333,0.916202098549358,false,false,false,true,false,false
17:32:09.047,1016.0,23.456028382728107,115.96266305781882,0.40257975342066954,33.166846965522616,15.942180992636505,0.8251614461963745,false,false,false,true,false,false
17:32:09.190,1159.0,28.30506551937279,118.5472770151194,0.5251040262008734,34.245396684294704,16.969076745009733,0.8976156735127296,false,false,false,true,false,false
17:32:09.273,1242.0,31.15739458271647,120.29924732439655,0.5977434164919943,37.14765161362155,21.43585439496387,1.0307580075662677,false,false,false,true,false,false
17:32:09.347,1316.0,33.7021434836682,121.9438923268424,0.6620686597016011,36.83002082135011,23.656223136555884,0.9237937775577102,false,false,false,true,false,false
17:32:09.427,1396.0,36.22657115445698,123.7609559641131,0.7202676892721982,32.473913589349074,23.626318929752532,0.7805612863223166,false,false,false,true,false,false
17:32:09.506,1474.0,38.42711914628671,125.34609176314837,0.7644639448107715,28.42691884270397,20.77979238570741,0.5105176139134675,false,false,false,true,false,false
17:32:09.629,1598.0,41.369004261153506,127.60314991666662,0.8248509078238719,26.9405219691663,20.069593806974776,0.534827268076844,false,false,false,true,false,false
17:32:09.752,1721.0,43.58816065936803,129.3060429282486,0.8878633909679768,19.358636507936584,15.519256162486151,0.5469846493964368,false,false,false,true,false,false
17:32:09.826,1795.0,44.60461620641486,129.84694288558518,0.9110554854585158,14.512027983180905,10.713186528461035,0.5558542493507365,false,false,false,true,false,false
17:32:09.907,1876.0,45.238317138820285,129.85634746636202,0.9359979267030569,10.322228907516218,1.1447495866662196,0.2483588089208842,false,false,false,true,false,false
17:32:09.983,1952.0,45.34156781067374,129.67693318769767,0.9535013942430856,2.207242093685625,-2.2151173990692343,0.34546220409677103,false,false,false,true,false,false
17:32:10.042,2011.0,45.282785466251205,129.61539495165968,0.9605027812590974,-1.3497811260851522,-1.758308654894032,0.09212325442582275,true,false,false,true,false,false
17:32:10.103,2072.0,45.33040078759999,129.69589857159323,0.9696921017176126,0.4594149219927095,1.3642121061432761,0.2247070369715681,true,false,false,true,false,false
17:32:10.152,2121.0,45.35733075479913,129.72483251784342,0.964878648144105,1.1649629464730393,1.0237103738853286,-0.14586265840876134,true,false,false,true,false,false
17:32:10.217,2186.0,45.30587659271919,129.67636008859807,0.9661914082096071,-0.5004697689302757,-0.4532817614023721,0.01367465818729919,true,false,false,true,false,false
17:32:10.279,2248.0,45.16657499491491,129.64817636308698,0.9723176218486174,-1.9478025001008181,-0.6735220251440649,0.08060784762258906,true,false,false,true,false,false
17:32:10.326,2295.0,44.941909083001256,129.66985376094692,0.9819445289956331,-4.348825236810718,0.27606044654769873,0.1712295595613708,true,false,false,true,false,false
17:32:10.378,2347.0,44.50561354240619,129.7602445800076,0.9990104098471613,-7.642549207857917,1.3646851112208758,0.301783466588624,true,false,false,true,false,false
17:32:10.423,2392.0,43.965298616362176,129.84790067060973,1.0165138773871911,-11.627412894920942,1.886718015756091,0.38051013235868114,true,false,false,true,false,false
17:32:10.470,2438.0,43.25643037396217,129.97430341182897,1.038830798500728,-15.551294088166827,3.0856377300046174,0.5469838822703768,true,false,false,true,false,false
17:32:10.514,2483.0,42.42542989002287,130.08428286720385,1.0655235864992723,-18.92598396983679,2.5770284247068944,0.596707103091429,true,false,false,true,false,false
17:32:10.576,2545.0,41.139733948055735,130.13832808934183,1.1075319085953421,-20.303436659118574,1.1054022039926557,0.6448708730209219,true,false,false,true,false,false
17:32:10.634,2603.0,39.831951631716024,130.01159193887852,1.153916097576419,-22.613688271608947,-2.052288364369315,0.8143971460048323,true,false,false,true,false,false
17:32:10.678,2647.0,38.808743799101364,129.74652500384988,1.1924237261644832,-25.069989175261668,-5.665900933703585,0.8751742116326161,true,false,false,true,false,false
17:32:10.724,2693.0,37.753153184721654,129.25970461145448,1.2374951550800584,-22.974484187553195,-9.541992368540509,1.054182548794842,true,false,false,true,false,false
17:32:10.779,2748.0,36.548149247823304,128.38732072285026,1.283879344061135,-22.079609602483423,-14.742388204121836,0.8751672564215156,true,false,false,true,false,false
17:32:10.827,2796.0,35.569221880992174,127.35331068873926,1.3180111057641917,-21.618907567962605,-21.233098849950764,0.8543299407924708,true,false,false,true,false,false
17:32:10.873,2841.0,34.770756492464606,126.1562054757237,1.3455790671397376,-19.038253284389285,-26.728233896463436,0.6563794549305777,true,false,false,true,false,false
