Timestamp,SinceStart,X,Y,Theta,VelocityX,VelocityY,VelocityTheta,StoneInRobot,StoneClamped,TryingToDeposit,ArmIsHome,ArmIsDown,ArmIsOut
21:42:17.592,2705.0,9.0060124411,110.9939875589,0.0,5.69869884152658E-9,7.023322613143788E-8,0.0,false,false,false,true,false,false
21:42:17.665,2778.0,9.030061028742562,111.00158452019596,0.001750346754002911,0.07515558542396528,0.12257908801691068,0.010939677645407795,false,false,false,true,false,false
21:42:17.728,2841.0,9.15630522691583,111.0089394269933,0.006126213639010188,1.6906993571707665,0.17074637602188758,0.082047337820204,false,false,false,true,false,false
21:42:17.792,2905.0,9.42075727419435,111.02159408004937,0.011377253901018923,3.6932218994827033,0.035941195148944206,0.06251265660508701,false,false,false,true,false,false
21:42:17.866,2979.0,9.91936740066352,111.05349552652737,0.02538002793304221,6.288426832487786,0.3579316350834122,0.16282301886172115,false,false,false,true,false,false
21:42:18.007,3120.0,11.819970314657553,111.29561934801747,0.08532940425764193,11.513180864850353,1.2047209542279598,0.3670093871550363,false,false,false,true,false,false
21:42:18.105,3218.0,13.757115828791317,111.58864250618056,0.14090291369723437,19.551735243099312,2.591745636311627,0.5704255629384714,false,false,false,true,false,false
21:42:18.173,3285.0,15.371681387709806,111.928968659995,0.1855367559243086,25.54874973944628,5.400173748452048,0.7293118430271855,false,false,false,true,false,false
21:42:18.251,3363.0,17.50320462383519,112.34111077274987,0.2441733721834061,29.160592740583503,5.885616553609622,0.7139597012941908,false,false,false,true,false,false
21:42:18.316,3428.0,19.490689608152028,112.7743164019947,0.2975589481804948,34.54152973242393,7.371208481810071,0.9316392135473985,false,false,false,true,false,false
21:42:18.389,3502.0,21.866126391842247,113.33281467705463,0.35925867125909755,33.652569502270715,7.739558826773871,0.837669598508172,false,false,false,true,false,false
21:42:18.455,3568.0,24.037089456544166,113.91357393933093,0.41483218069868993,35.202271513273374,8.874408597721022,0.8751806319255957,false,false,false,true,false,false
21:42:18.579,3692.0,28.166494158526444,115.21056311090739,0.5224785060698689,34.8350405609946,10.619643505601585,0.9251841665830601,false,false,false,true,false,false
21:42:18.653,3766.0,30.6283456762312,116.1093603678341,0.5780520155094613,35.049824770349346,12.209913483121715,0.8180967845711099,false,false,false,true,false,false
21:42:18.715,3828.0,32.61101340584676,116.8670308046963,0.6279368979985444,32.94688513377351,12.691919575653545,0.8751771924712243,false,false,false,true,false,false
21:42:18.785,3898.0,34.650202030798546,117.77304657164281,0.6804473006186317,30.64488344785718,12.797010245437011,0.7931301748636201,false,false,false,true,false,false
21:42:18.839,3952.0,36.18251141050292,118.50826599968025,0.7176421691411938,30.84765694454492,14.11994473940103,0.7091911464832685,false,false,false,true,false,false
21:42:18.909,4021.0,37.86421326086863,119.33196578042816,0.7675270516302766,26.487658815050775,11.830696784528756,0.6775505806652288,false,false,false,true,false,false
21:42:18.988,4100.0,39.58588320780025,120.12976774692264,0.8318522948398837,24.413053406424517,11.089640264083199,0.9106548340426971,false,false,false,true,false,false
21:42:19.117,4230.0,41.94666152689688,121.14670081236473,0.918056872474527,20.0141862492568,8.728443227411397,0.7552846198820777,false,false,false,true,false,false
21:42:19.197,4310.0,43.02328896025207,121.48428216422582,0.9447496604730712,15.307029989615108,5.325943437217814,0.43758710581630805,false,false,false,true,false,false
21:42:19.268,4381.0,43.75939076949516,121.62107873398632,0.9543765676200874,12.40513332943227,2.4152987103017862,0.13580255996488788,false,false,false,true,false,false
21:42:19.337,4450.0,44.16659813712902,121.61980698138737,0.955251740997089,6.746917967340947,-0.48195855211842914,-0.024310362567306218,false,false,false,true,false,false
21:42:19.411,4524.0,44.328459073355596,121.63065454254391,0.9622531280131001,2.96149272001784,0.20688622297057294,0.07657774351784252,false,false,false,true,false,false
21:42:19.474,4587.0,44.4305122848868,121.75735533497024,0.978881422176128,1.7036092216695617,1.5609779064891807,0.2734911260673547,false,false,false,true,false,false
21:42:19.595,4708.0,44.80862632406622,122.2390483670191,1.0125755971906842,2.391300020495328,3.5400045644001077,0.25333894967096876,false,false,false,true,false,false
21:42:19.696,4809.0,45.19857269369968,122.6982353684086,1.0467073588937408,3.6189091005628646,4.293590518519058,0.3137415573741699,false,false,false,true,false,false
21:42:19.758,4871.0,45.46262061882672,122.9941797988371,1.0698994533842796,4.4943479277956175,5.242878549415624,0.4234723697942796,false,false,false,true,false,false
21:42:19.807,4920.0,45.65705023521348,123.23059861721119,1.0856525741703056,4.144609041061729,4.7813357934838905,0.32506581434645065,true,false,false,true,false,false
21:42:19.840,4953.0,45.801409913844175,123.36875997369955,1.096592241382824,5.167403002494889,4.497537504717528,0.3828932820372614,true,false,false,true,false,false
21:42:19.880,4993.0,45.89752205840984,123.46147098721397,1.1018432816448327,3.034320589748094,3.7223883296814595,0.2461420134605911,true,false,false,true,false,false
21:42:19.917,5030.0,45.89796137138093,123.4781015791179,1.101405694956332,0.44848074817603023,1.0143690917788455,-0.02303081360646153,true,false,false,true,false,false
21:42:19.957,5070.0,45.84496989850029,123.43421100959715,1.1000929348908293,-1.0469609596634748,-1.1543792763089564,-0.04375871058164968,true,false,false,true,false,false
21:42:19.996,5109.0,45.76646411377066,123.35947539320308,1.1000929348908297,-1.9340937762024348,-1.9069914628867917,0.0,true,false,false,true,false,false
21:42:20.038,5151.0,45.65012750998416,123.27020586028229,1.103593628398835,-2.412965797213171,-2.285753711368099,0.054698496903287236,true,false,false,true,false,false
21:42:20.077,5190.0,45.48404868097943,123.20229718371236,1.1092822553493449,-3.988597542175399,-1.9162096840943044,0.12155261784744824,true,false,false,true,false,false
21:42:20.115,5228.0,45.232535986901276,123.1455520395289,1.1180339891193594,-5.54106693909875,-1.6620118628355582,0.20727992347100352,true,false,false,true,false,false
21:42:20.175,5288.0,44.63463133346778,123.11294576531994,1.13641263003639,-9.635885926048756,-0.5991657903528812,0.32564603772344036,true,false,false,true,false,false
21:42:20.221,5334.0,44.00266000879869,123.08540111446315,1.1539160975764189,-13.675233932726925,-0.6042628190030459,0.4093566241344574,true,false,false,true,false,false
21:42:20.255,5368.0,43.42124120585625,123.09714977547044,1.1696692183624449,-16.680222828811452,0.15352190087761783,0.48134007837158577,true,false,false,true,false,false
21:42:20.290,5403.0,42.80555025011709,123.07181358612931,1.1867350992139736,-13.761427677007307,-0.2861294630376414,0.3828875764943084,true,false,false,true,false,false
21:42:20.343,5456.0,41.75897481373437,123.01408364687589,1.2191165141630276,-20.24970370579101,-0.7069905447382667,0.578741120984879,true,false,false,true,false,false
21:42:20.380,5493.0,40.94483547663819,122.89225498455602,1.239245501834061,-21.147092387678065,-2.9145094377373586,0.5834514616474616,true,false,false,true,false,false
21:42:20.427,5540.0,39.92522164074051,122.57941228574258,1.2650631164556039,-22.950837523692524,-6.347307070753684,0.5996569337834357,true,false,false,true,false,false
21:42:20.461,5574.0,39.178286319612084,122.27280227985102,1.287380037569141,-19.309221193136757,-6.865256016392712,0.5348244344798416,true,false,false,true,false,false
21:42:20.494,5607.0,38.49284319375957,121.87776823789085,1.309696958682678,-23.37012714553123,-12.220942000534198,0.7068701822329337,true,false,false,true,false,false
21:42:20.535,5647.0,37.72018603724595,121.28030546241168,1.3346393999272192,-21.56835131419899,-14.268392596076911,0.7931242655953075,true,false,false,true,false,false
21:42:20.569,5681.0,37.029946019124026,120.59094113690864,1.3503925207132457,-22.821599065342777,-21.717826198727227,0.5251003538529488,true,false,false,true,false,false
21:42:20.607,5720.0,36.37196635885759,119.68640186975512,1.3657080548107712,-19.105516882817035,-23.866255551109273,0.41769497216399837,true,false,false,true,false,false
21:42:20.664,5777.0,35.703501237525344,118.18423756956587,1.3840866957278017,-12.55391593404716,-24.538854364786847,0.3684930177032443,true,false,false,true,false,false
21:42:20.695,5808.0,35.40543873614058,117.28267259028136,1.3906504960553128,-9.953531490738943,-29.419582737436414,0.3029443638141194,true,false,false,true,false,false
21:42:20.732,5845.0,35.13047395749527,116.12569903372066,1.3980894697598247,-8.04555068077319,-31.892557286712766,0.21879398761314894,true,false,false,true,false,false
21:42:20.765,5878.0,34.93381750022822,115.02785215130933,1.4046532700873358,-6.317900939097993,-34.33078257913253,0.26741575926432937,true,false,false,true,false,false
21:42:20.804,5917.0,34.72251584324453,113.61546753290114,1.4112170704148466,-5.974451996322102,-36.53896488941593,0.18424650885162214,true,false,false,true,false,false
21:42:20.843,5956.0,34.557615405727724,112.1927443809074,1.4164681106768553,-4.751404625677097,-38.08852623128588,0.15753210926622613,true,false,false,true,false,false
21:42:20.885,5998.0,34.39589339539668,110.76062762840517,1.4186560441193592,-4.36043307775242,-41.154920452765495,0.054699040291057176,true,false,false,true,false,false
21:42:20.919,6032.0,34.27628077033232,109.17927919737697,1.4212815642503636,-5.103559261869188,-50.76025200457896,0.04606162721289969,true,false,false,true,false,false
21:42:20.951,6064.0,34.188520282677445,107.8791825682347,1.4230319110043665,-3.3600116453418742,-42.90053652800751,0.02431052356949458,true,false,false,true,false,false
