# Teleop, 53 ring run
Timestamp,SinceStart,X,Y,Theta,VelocityX,VelocityY,VelocityTheta,AccelX,AccelY,AccelTheta,NumRings,MagHome,FeedHome,LastTarget
21:45:18.834,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,true,false,-1
21:45:18.850,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,true,false,-1
21:45:18.869,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,true,false,-1
21:45:18.884,80.0,-0.0060124411,0.0,0.0,-1.0020665086026543,0.0,0.0,-167.0099167646089,0.0,0.0,0,true,false,-1
21:45:18.906,102.0,-0.0300622055,-0.0060124411,0.0,-1.7178478035077933,-0.8589239017538964,0.0,-130.88369269014322,-122.70394948303729,0.0,0,true,false,-1
21:45:18.921,117.0,-0.07515551374999999,-0.004780951184269258,4.3286113030957535E-4,-3.382041661194634,0.15393822135987104,0.054108337912081216,-100.67101080528043,19.242525409864474,6.7636293180542975,0,true,false,-1
21:45:18.948,143.0,-0.23147842027730295,-0.009708211319722172,6.2818867237886575,-7.301002733683076,-0.1696073215597994,-0.06183757392032331,-251.9051394467539,3.8907270253084634,-47241.13813870081,0,true,false,-1
21:45:18.962,158.0,-0.36375489234454145,-0.013271820167474888,6.278423834746182,-8.588729291456843,0.18123719217676657,-0.2473502956814201,61.548907433053074,112.18305003933091,-4.416725545843402,0,true,false,-1
21:45:18.981,177.0,-0.5801184387720388,-0.001539618249219353,6.271498056661229,-12.0167960584717,1.1552716325779873,-0.39351305249621993,-135.8648546161604,116.1127729416246,-6.26120124576086,0,true,false,-1
21:45:18.995,191.0,-0.7603157081995752,0.013652871691245384,6.2654380008368955,-12.445890272266647,0.6695880535395805,-0.43286301744251693,121.54320778384226,-118.74181206503803,0.0,0,true,false,-1
21:45:19.008,204.0,-0.9735663317193234,0.024558291684326168,6.257213639361014,-17.507003228835515,1.5458520637472437,-0.6493129558004136,-341.4443441616507,218.82624999444099,-5.159881902981299,0,true,false,-1
21:45:19.026,222.0,-1.2943789830498786,0.059430406491120524,6.247257833363894,-18.98495013450931,1.9814988265838709,-0.577144137424172,-290.5353946918652,11.043088769456443,-6.01187605344973,0,true,false,-1
21:45:19.039,235.0,-1.5518021159852993,0.09396183626978233,6.2411977775395595,-19.95589539323719,2.5625727090122203,-0.432858103068092,-47.70786371623912,-28.998857790207442,10.307009299258834,0,true,false,-1
21:45:19.057,253.0,-1.9314196815997935,0.1511121535637241,6.232107693803059,-22.697992496965348,3.7759904814203638,-0.5194338517422027,-361.8018161511234,135.2154503693483,-3.2458841488645676,0,true,false,-1
21:45:19.072,268.0,-2.2590869659847237,0.21728809489369003,6.226047637978725,-21.704848377608723,4.243159122340716,-0.43286301744251693,37.36170528825342,-45.1442428016369,-7.730882239090531,0,true,false,-1
21:45:19.091,287.0,-2.7198933507846945,0.31755620415757313,6.217823276502843,-23.489972850537157,5.815818094885098,-0.396786594479109,172.56676142257993,121.81807362970153,8.15944267634812,0,true,false,-1
21:45:19.109,305.0,-3.172677375360356,0.44017877575176156,6.212196081808818,-23.211498350737557,6.745065360047945,-0.3091878696018703,454.286748655818,-15.742447819854881,0.8032281296759034,0,true,false,-1
21:45:19.124,320.0,-3.547324316290374,0.5536891223037297,6.210897498417889,-22.49625664310639,6.7393305185904016,-0.05410672538520913,664.2904249927003,-221.77724465561363,8.695905605098003,0,true,false,-1
21:45:19.143,339.0,-4.040682836304045,0.6919588093468462,6.2130618040694365,-22.870438465853006,6.784589483459819,0.2164333516482832,668.4729141056299,-106.40832348732651,22.1355407861415,0,true,false,-1
21:45:19.157,353.0,-4.4011248646166194,0.7967160536193708,6.21998758215439,-27.552427274074404,8.506502302697838,0.577144137424172,-527.0049113689109,298.6448742680753,24.04822087310991,0,true,false,-1
21:45:19.179,375.0,-4.955752394435526,0.9381860126665058,6.232540554933368,-24.909367114204244,5.839216548444756,0.5660486721038426,56.62959478234255,-111.1828630553687,-0.8546726873679685,0,true,false,-1
21:45:19.200,396.0,-5.473007815234716,1.0765963478963396,6.251586444666989,-23.069885020740713,6.3623677692437,0.8657076061639012,315.2294554696697,-46.14992490218684,-8.325840783986758,0,true,false,-1
21:45:19.223,419.0,-6.02530732421227,1.2309397394542279,6.275393806834016,-27.893287058216902,7.626152414226691,1.22643129202631,-676.107483595737,159.53135040284855,33.33759033185572,0,true,false,-1
21:45:19.239,435.0,-6.43093710146345,1.330911166789519,0.014284417300217647,-22.793751189366937,6.152942751105798,1.2985890523277048,649.6652592353279,-24.192695149320382,99712.22715061836,0,true,false,-1
21:45:19.256,452.0,-6.8179640900447005,1.4402265506565546,0.03852464059755387,-25.52574002319739,6.644255538256737,1.66961449584991,-670.1402663426687,51.95304964600811,59.18826101265815,0,true,false,-1
21:45:19.272,467.0,-7.181463338315781,1.5616918046182386,0.06146628050396139,-27.580066685884237,9.54309329732456,1.7315012154678133,-929.6178201157851,401.48943734430287,56.12454045776155,0,true,false,-1
21:45:19.286,482.0,-7.512871600126885,1.6965649138670156,0.08267647588913049,-21.361575314971144,9.575832292616205,1.4841017740887943,196.11166327221406,156.52267006106715,18.776316066472177,0,true,false,-1
21:45:19.316,512.0,-8.041601397099488,1.9352435227724352,0.12163397761699228,-10.553712982251968,4.931363540413372,0.8324245177997475,959.8145814457478,-410.5790845870323,-63.27968619386057,0,true,false,-1
